id,title_display,author_display,journal,full_text_link,score,keyword,publisher,subject,article_statistics
10.1371/journal.pone.0077529,Potent Antiproliferative Cembrenoids Accumulate in Tobacco upon Infection with <i>Rhodococcus fascians</i> and Trigger Unusual Microtubule Dynamics in Human Glioblastoma Cells,"['Aminata P. Nacoulma', 'Veronique Megalizzi', 'Laurent R. Pottier', 'Manuela De Lorenzi', 'Sylviane Thoret', 'Joëlle Dubois', 'Olivier M. Vandeputte', 'Pierre Duez', 'Danny Vereecke', 'Mondher El Jaziri']",PLoS ONE,http://europepmc.org/articles/PMC3805576?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0085562,"Developmental Dysplasia of the Hip, Age, BMI, Place of Residence and Tobacco Abuse Increase the Odds of Aseptic Loosening in Chinese Patients","['Chuanlong Wu', 'Xinhua Qu', 'Yuanqing Mao', 'Huiwu Li', 'Fengxiang Liu', 'Zhenan Zhu']",PLoS ONE,http://europepmc.org/articles/PMC3893243?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0085534,Efficient Gene Silencing Mediated by Tobacco Rattle Virus in an Emerging Model Plant <i>Physalis</i>,"['Ji-Si Zhang', 'Jing Zhao', 'Shaohua Zhang', 'Chaoying He']",PLoS ONE,http://europepmc.org/articles/PMC3891815?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0139392,Ectopic Expression of the Coleus R2R3 MYB-Type Proanthocyanidin Regulator Gene <i>SsMYB3</i> Alters the Flower Color in Transgenic Tobacco,"['Qinlong Zhu', 'Shunzhao Sui', 'Xinghua Lei', 'Zhongfang Yang', 'Kun Lu', 'Guangde Liu', 'Yao-Guang Liu', 'Mingyang Li']",PLoS ONE,http://europepmc.org/articles/PMC4598174?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0141451,The Risk Factors for Failure of an Upper Extremity Replantation: Is the Use of Cigarettes/Tobacco a Significant Factor?,"['Ji-Yin He', 'Shih-Heng Chen', 'Tsu-Min Tsai']",PLoS ONE,http://europepmc.org/articles/PMC4626084?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0035463,Job Strain and Tobacco Smoking: An Individual-Participant Data Meta-Analysis of 166 130 Adults in 15 European Studies,"['Katriina Heikkilä', 'Solja T. Nyberg', 'Eleonor I. Fransson', 'Lars Alfredsson', 'Dirk De Bacquer', 'Jakob B. Bjorner', 'Sébastien Bonenfant', 'Marianne Borritz', 'Hermann Burr', 'Els Clays', 'Annalisa Casini', 'Nico Dragano', 'Raimund Erbel', 'Goedele A. Geuskens', 'Marcel Goldberg', 'Wendela E. Hooftman', 'Irene L. Houtman', 'Matti Joensuu', 'Karl-Heinz Jöckel', 'France Kittel', 'Anders Knutsson', 'Markku Koskenvuo', 'Aki Koskinen', 'Anne Kouvonen', 'Constanze Leineweber', 'Thorsten Lunau', 'Ida E. H. Madsen', 'Linda L. Magnusson Hanson', 'Michael G. Marmot', 'Martin L. Nielsen', 'Maria Nordin', 'Jaana Pentti', 'Paula Salo', 'Reiner Rugulies', 'Andrew Steptoe', 'Johannes Siegrist', 'Sakari Suominen', 'Jussi Vahtera', 'Marianna Virtanen', 'Ari Väänänen', 'Peter Westerholm', 'Hugo Westerlund', 'Marie Zins', 'Töres Theorell', 'Mark Hamer', 'Jane E. Ferrie', 'Archana Singh-Manoux', 'G. David Batty', 'Mika Kivimäki', 'for the IPD-Work Consortium ']",PLoS ONE,http://europepmc.org/articles/PMC3391192?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0011254,Scientometric Analysis and Combined Density-Equalizing Mapping of Environmental Tobacco Smoke (ETS) Research,"['Karin Vitzthum', 'Cristian Scutaru', 'Lindy Musial-Bright', 'David Quarcoo', 'Tobias Welte', 'Michael Spallek', 'Beatrix Groneberg-Kloft']",PLoS ONE,http://europepmc.org/articles/PMC2889821?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0124402,"Screening and Treatment for Alcohol, Tobacco and Opioid Use Disorders: A Survey of Family Physicians across Ontario","['Genane Loheswaran', 'Sophie Soklaridis', 'Peter Selby', 'Bernard Le Foll']",PLoS ONE,http://europepmc.org/articles/PMC4414580?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0039443,"Tobacco Use or Body Mass – Do They Predict Tuberculosis Mortality in Mumbai, India? Results from a Population-Based Cohort Study","['Mangesh S. Pednekar', 'Matti Hakama', 'Prakash C. Gupta']",PLoS ONE,http://europepmc.org/articles/PMC3407144?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0155024,Validity of Self-Reported Tobacco Smoke Exposure among Non-Smoking Adult Public Housing Residents,"['Shona C. Fang', 'Shan Chen', 'Felicia Trachtenberg', 'Slawa Rokicki', 'Gary Adamkiewicz', 'Douglas E. Levy']",PLoS ONE,http://europepmc.org/articles/PMC4865127?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0063398,Overexpression of a MADS-Box Gene from Birch (<i>Betula platyphylla</i>) Promotes Flowering and Enhances Chloroplast Development in Transgenic Tobacco,"['Guan-Zheng Qu', 'Tangchun Zheng', 'Guifeng Liu', 'Wenjie Wang', 'Lina Zang', 'Huanzhen Liu', 'Chuanping Yang']",PLoS ONE,http://europepmc.org/articles/PMC3656909?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0182113,Cost-effectiveness analysis of population-based tobacco control strategies in the prevention of cardiovascular diseases in Tanzania,"['Frida Ngalesoni', 'George Ruhago', 'Mary Mayige', 'Tiago Cravo Oliveira', 'Bjarne Robberstad', 'Ole Frithjof Norheim', 'Hideki Higashi']",PLoS ONE,http://europepmc.org/articles/PMC5540531?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0137098,"Overexpression of <i>EcbHLH57</i> Transcription Factor from <i>Eleusine coracana</i> L. in Tobacco Confers Tolerance to Salt, Oxidative and Drought Stress","['K. C. Babitha', 'Ramu S. Vemanna', 'Karaba N. Nataraja', 'M. Udayakumar']",PLoS ONE,http://europepmc.org/articles/PMC4569372?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0040397,"Expression of a Finger Millet Transcription Factor, <i>EcNAC1,</i> in Tobacco Confers Abiotic Stress-Tolerance","['Venkategowda Ramegowda', 'Muthappa Senthil-Kumar', 'Karaba N. Nataraja', 'Malireddy K. Reddy', 'Kirankumar S. Mysore', 'Makarla Udayakumar']",PLoS ONE,http://europepmc.org/articles/PMC3394802?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0172716,Adult onset asthma and interaction between genes and active tobacco smoking: The GABRIEL consortium,"['J. M. Vonk', 'S. Scholtens', 'D. S. Postma', 'M. F. Moffatt', 'D. Jarvis', 'A. Ramasamy', 'M. Wjst', 'E. R. Omenaas', 'E. Bouzigon', 'F. Demenais', 'R. Nadif', 'V. Siroux', 'A. V. Polonikov', 'M. Solodilova', 'V. P. Ivanov', 'I. Curjuric', 'M. Imboden', 'A. Kumar', 'N. Probst-Hensch', 'L. M. Ogorodova', 'V. P. Puzyrev', 'E. Yu Bragina', 'M. B. Freidin', 'I. M. Nolte', 'A. M. Farrall', 'W. O. C. M. Cookson', 'D. P. Strachan', 'G. H. Koppelman', 'H. M. Boezen']",PLoS ONE,http://europepmc.org/articles/PMC5333809?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0023342,Molecular Dynamics Analysis Reveals Structural Insights into Mechanism of Nicotine <i>N</i>-Demethylation Catalyzed by Tobacco Cytochrome P450 Mono-Oxygenase,"['Shan Wang', 'Shuo Yang', 'Baiyi An', 'Shichen Wang', 'Yuejia Yin', 'Yang Lu', 'Ying Xu', 'Dongyun Hao']",PLoS ONE,http://europepmc.org/articles/PMC3156719?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0025347,Areca Users in Combination with Tobacco and Alcohol Use Are Associated with Younger Age of Diagnosed Esophageal Cancer in Taiwanese Men,"['Ming-Yen Lin', 'Mei-Chin Chen', 'I-Chen Wu', 'Deng-Chyang Wu', 'Yu-Jen Cheng', 'Chun-Chieh Wu', 'Chee-Yin Chai', 'Jang-Ming Lee', 'Ming-Tsang Wu']",PLoS ONE,http://europepmc.org/articles/PMC3198438?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0100792,Transgenic Tobacco Plants Overexpressing a Grass <i>PpEXP1</i> Gene Exhibit Enhanced Tolerance to Heat Stress,"['Qian Xu', 'Xiao Xu', 'Yang Shi', 'Jichen Xu', 'Bingru Huang']",PLoS ONE,http://europepmc.org/articles/PMC4086929?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0029302,Expression of <i>Trichoderma reesei</i> β-Mannanase in Tobacco Chloroplasts and Its Utilization in Lignocellulosic Woody Biomass Hydrolysis,"['Pankaj Agrawal', 'Dheeraj Verma', 'Henry Daniell']",PLoS ONE,http://europepmc.org/articles/PMC3247253?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0188188,Tobacco industry attempts to frame smoking as a 'disability' under the 1990 Americans with Disabilities Act,"['Yvette van der Eijk', 'Stanton A. Glantz']",PLoS ONE,http://europepmc.org/articles/PMC5703483?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0066317,EffiCiency and Safety of an eLectronic cigAreTte (ECLAT) as Tobacco Cigarettes Substitute: A Prospective 12-Month Randomized Control Design Study,"['Pasquale Caponnetto', 'Davide Campagna', 'Fabio Cibella', 'Jaymin B. Morjaria', 'Massimo Caruso', 'Cristina Russo', 'Riccardo Polosa']",PLoS ONE,http://europepmc.org/articles/PMC3691171?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0150710,Effect of Workplace Counseling Interventions Launched by Workplace Health Promotion and Tobacco Control Centers in Taiwan: An Evaluation Based on the Ottawa Charter,"['Tzu-Hua Chen', 'Joh-Jong Huang', 'Fong-Ching Chang', 'Yu-Tsz Chang', 'Hung-Yi Chuang']",PLoS ONE,http://europepmc.org/articles/PMC4783054?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0161147,Systematic Isolation and Characterization of Cadmium Tolerant Genes in Tobacco: A cDNA Library Construction and Screening Approach,"['Mei Zhang', 'Hui Mo', 'Wen Sun', 'Yan Guo', 'Jing Li']",PLoS ONE,http://europepmc.org/articles/PMC5007098?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0057274,The Novel Approach to Enhance Seed Security: Dual Anti-Counterfeiting Methods Applied on Tobacco Pelleted Seeds,"['Yajing Guan', 'Jianchen Wang', 'Yixin Tian', 'Weimin Hu', 'Liwei Zhu', 'Shuijin Zhu', 'Jin Hu']",PLoS ONE,http://europepmc.org/articles/PMC3585396?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0032255,Single Molecule PCR Reveals Similar Patterns of Non-Homologous DSB Repair in Tobacco and <i>Arabidopsis</i>,"['Andrew H. Lloyd', 'Dong Wang', 'Jeremy N. Timmis']",PLoS ONE,http://europepmc.org/articles/PMC3289645?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0077275,The <i>Scutellaria baicalensis</i> R2R3-MYB Transcription Factors Modulates Flavonoid Biosynthesis by Regulating GA Metabolism in Transgenic Tobacco Plants,"['Yuan Yuan', 'Chong Wu', 'Yunjun Liu', 'Jian Yang', 'Luqi Huang']",PLoS ONE,http://europepmc.org/articles/PMC3797077?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0063257,Graft Transmission of RNA Silencing to Non-Transgenic Scions for Conferring Virus Resistance in Tobacco,"['Emran Md. Ali', 'Kappei Kobayashi', 'Naoto Yamaoka', 'Masayuki Ishikawa', 'Masamichi Nishiguchi']",PLoS ONE,http://europepmc.org/articles/PMC3661558?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0130556,"Identification, Characterization and Down-Regulation of <i>Cysteine Protease</i> Genes in Tobacco for Use in Recombinant Protein Production","['Kishor Duwadi', 'Ling Chen', 'Rima Menassa', 'Sangeeta Dhaubhadel']",PLoS ONE,http://europepmc.org/articles/PMC4493103?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0026214,"Tissue Specific Diurnal Rhythms of Metabolites and Their Regulation during Herbivore Attack in a Native Tobacco, <i>Nicotiana attenuata</i>","['Sang-Gyu Kim', 'Felipe Yon', 'Emmanuel Gaquerel', 'Jyotasana Gulati', 'Ian T. Baldwin']",PLoS ONE,http://europepmc.org/articles/PMC3196511?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0079235,Femtosecond Optoinjection of Intact Tobacco BY-2 Cells Using a Reconfigurable Photoporation Platform,"['Claire A. Mitchell', 'Stefan Kalies', 'Tomás Cizmár', 'Alexander Heisterkamp', 'Lesley Torrance', 'Alison G. Roberts', 'Frank J. Gunn-Moore', 'Kishan Dholakia']",PLoS ONE,http://europepmc.org/articles/PMC3828288?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0102869,Pattern Triggered Immunity (PTI) in Tobacco: Isolation of Activated Genes Suggests Role of the Phenylpropanoid Pathway in Inhibition of Bacterial Pathogens,"['Ágnes Szatmári', 'Ágnes Zvara', 'Ágnes M. Móricz', 'Eszter Besenyei', 'Erika Szabó', 'Péter G. Ott', 'László G. Puskás', 'Zoltán Bozsó']",PLoS ONE,http://europepmc.org/articles/PMC4125134?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0121008,Modeling the Potential Effects of New Tobacco Products and Policies: A Dynamic Population Model for Multiple Product Use and Harm,"['Eric D. Vugrin', 'Brian L. Rostron', 'Stephen J. Verzi', 'Nancy S. Brodsky', 'Theresa J. Brown', 'Conrad J. Choiniere', 'Blair N. Coleman', 'Antonio Paredes', 'Benjamin J. Apelberg']",PLoS ONE,http://europepmc.org/articles/PMC4376806?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0087235,Enhanced Whitefly Resistance in Transgenic Tobacco Plants Expressing Double Stranded RNA of <i>v-ATPase A</i> Gene,"['Nidhi Thakur', 'Santosh Kumar Upadhyay', 'Praveen C. Verma', 'Krishnappa Chandrashekar', 'Rakesh Tuli', 'Pradhyumna K. Singh']",PLoS ONE,http://europepmc.org/articles/PMC3940430?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0126259,Cardiac Development in Zebrafish and Human Embryonic Stem Cells Is Inhibited by Exposure to Tobacco Cigarettes and E-Cigarettes,"['Nathan J. Palpant', 'Peter Hofsteen', 'Lil Pabon', 'Hans Reinecke', 'Charles E. Murry']",PLoS ONE,http://europepmc.org/articles/PMC4433280?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0068224,Smokeless Tobacco Extract (STE)-Induced Toxicity in Mammalian Cells is Mediated by the Disruption of Cellular Microtubule Network: A Key Mechanism of Cytotoxicity,"['Amlan Das', 'Abhijit Bhattacharya', 'Subhendu Chakrabarty', 'Arnab Ganguli', 'Gopal Chakrabarti']",PLoS ONE,http://europepmc.org/articles/PMC3708936?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0040175,Different Genes Interact with Particulate Matter and Tobacco Smoke Exposure in Affecting Lung Function Decline in the General Population,"['Ivan Curjuric', 'Medea Imboden', 'Rachel Nadif', 'Ashish Kumar', 'Christian Schindler', 'Margot Haun', 'Florian Kronenberg', 'Nino Künzli', 'Harish Phuleria', 'Dirkje S. Postma', 'Erich W. Russi', 'Thierry Rochat', 'Florence Demenais', 'Nicole M. Probst-Hensch']",PLoS ONE,http://europepmc.org/articles/PMC3391223?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0052192,"The Role of Tobacco, Alcohol, and Obesity in Neoplastic Progression to Esophageal Adenocarcinoma: A Prospective Study of Barrett's Esophagus","['Sheetal Hardikar', 'Lynn Onstad', 'Patricia L. Blount', 'Robert D. Odze', 'Brian J. Reid', 'Thomas L. Vaughan']",PLoS ONE,http://europepmc.org/articles/PMC3536789?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0081209,Association between Exposure to Environmental Tobacco Smoke and Biomarkers of Oxidative Stress Among Patients Hospitalised with Acute Myocardial Infarction,"['Ian L. Megson', 'Sally J. Haw', 'David E. Newby', 'Jill P. Pell']",PLoS ONE,http://europepmc.org/articles/PMC3855195?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0122021,Investigating Male Tobacco Use and Expenditure Patterns across Socio-Economic Groups in Nigeria,"['Nkoli P. Uguru', 'Chinyere Mbachu', 'Ogochukwu P. Ibe', 'Chibuzo C. Uguru', 'Oluwakemi Odukoya', 'Chinenye Okwuosa', 'Obinna Onwujekwe']",PLoS ONE,http://europepmc.org/articles/PMC4391936?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0000985,A Multidirectional Non-Cell Autonomous Control and a Genetic Interaction Restricting Tobacco Etch Virus Susceptibility in Arabidopsis,['Suresh Gopalan'],PLoS ONE,http://europepmc.org/articles/PMC1991623?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0030141,Transgene Silencing and Transgene-Derived siRNA Production in Tobacco Plants Homozygous for an Introduced <i>AtMYB90</i> Construct,"['Jeff Velten', 'Cahid Cakir', 'Eunseog Youn', 'Junping Chen', 'Christopher I. Cazzonelli']",PLoS ONE,http://europepmc.org/articles/PMC3281821?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0047145,"The Effect of the California Tobacco Control Program on Smoking Prevalence, Cigarette Consumption, and Healthcare Costs: 1989–2008","['James Lightwood', 'Stanton A. Glantz']",PLoS ONE,http://europepmc.org/articles/PMC3572143?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0134734,"Protobacco Media Exposure and Youth Susceptibility to Smoking Cigarettes, Cigarette Experimentation, and Current Tobacco Use among US Youth","['Erika B. Fulmer', 'Torsten B. Neilands', 'Shanta R. Dube', 'Nicole M. Kuiper', 'Rene A. Arrazola', 'Stanton A. Glantz']",PLoS ONE,http://europepmc.org/articles/PMC4550466?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0119814,Use of Smokeless Tobacco by Indian Women Aged 18–40 Years during Pregnancy and Reproductive Years,"['Saritha Nair', 'Jean J. Schensul', 'Shahina Begum', 'Mangesh S. Pednekar', 'Cheryl Oncken', 'Sameena M. Bilgi', 'Achhelal R. Pasi', 'Balaiah Donta']",PLoS ONE,http://europepmc.org/articles/PMC4364978?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0099559,"Intestinal Parasitic Infections among Prison Inmates and Tobacco Farm Workers in Shewa Robit, North-Central Ethiopia",['Hassen Mamo'],PLoS ONE,http://europepmc.org/articles/PMC4057221?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0128305,Changes in the Prevalence of Tobacco Consumption and the Profile of Spanish Smokers after a Comprehensive Smoke-Free Policy,"['Monica Perez-Rios', 'Esteve Fernandez', 'Anna Schiaffino', 'Manel Nebot', 'Maria Jose Lopez']",PLoS ONE,http://europepmc.org/articles/PMC4465936?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0065120,A Wheat WRKY Transcription Factor TaWRKY10 Confers Tolerance to Multiple Abiotic Stresses in Transgenic Tobacco,"['Chen Wang', 'Pengyi Deng', 'Liulin Chen', 'Xiatian Wang', 'Hui Ma', 'Wei Hu', 'Ningcong Yao', 'Ying Feng', 'Ruihong Chai', 'Guangxiao Yang', 'Guangyuan He']",PLoS ONE,http://europepmc.org/articles/PMC3677898?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0024097,P2X7 Receptor and Caspase 1 Activation Are Central to Airway Inflammation Observed after Exposure to Tobacco Smoke,"['Suffwan Eltom', 'Christopher S. Stevenson', 'Joseph Rastrick', 'Nicole Dale', 'Kristof Raemdonck', 'Sissie Wong', 'Matthew C. Catley', 'Maria G. Belvisi', 'Mark A. Birrell']",PLoS ONE,http://europepmc.org/articles/PMC3167831?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0068132,Joint and Independent Effects of Alcohol Drinking and Tobacco Smoking on Oral Cancer: A Large Case-Control Study,"['José Leopoldo Ferreira Antunes', 'Tatiana Natasha Toporcov', 'Maria Gabriela Haye Biazevic', 'Antonio Fernando Boing', 'Crispian Scully', 'Stefano Petti']",PLoS ONE,http://europepmc.org/articles/PMC3707956?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0009917,"A Spontaneous Dominant-Negative Mutation within a
                        35S::<i>AtMYB90</i> Transgene Inhibits Flower Pigment Production
                    in Tobacco","['Jeff Velten', 'Cahid Cakir', 'Christopher I. Cazzonelli']",PLoS ONE,http://europepmc.org/articles/PMC2847903?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0109184,Risk of Childhood Overweight after Exposure to Tobacco Smoking in Prenatal and Early Postnatal Life,"['Susanne Eifer Møller', 'Teresa Adeltoft Ajslev', 'Camilla Schou Andersen', 'Christine Dalgård', 'Thorkild I. A. Sørensen']",PLoS ONE,http://europepmc.org/articles/PMC4195647?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0066050,"RNA Interference towards the Potato Psyllid, <i>Bactericera cockerelli</i>, Is Induced in Plants Infected with Recombinant <i>Tobacco mosaic virus</i> (TMV)","['Hada Wuriyanghan', 'Bryce W. Falk']",PLoS ONE,http://europepmc.org/articles/PMC3688868?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0088088,Evidence of Gene−Environment Interaction for Two Genes on Chromosome 4 and Environmental Tobacco Smoke in Controlling the Risk of Nonsyndromic Cleft Palate,"['Tao Wu', 'Holger Schwender', 'Ingo Ruczinski', 'Jeffrey C. Murray', 'Mary L. Marazita', 'Ronald G. Munger', 'Jacqueline B. Hetmanski', 'Margaret M. Parker', 'Ping Wang', 'Tanda Murray', 'Margaret Taub', 'Shuai Li', 'Richard J. Redett', 'M. Daniele Fallin', 'Kung Yee Liang', 'Yah Huei Wu-Chou', 'Samuel S. Chong', 'Vincent Yeow', 'Xiaoqian Ye', 'Hong Wang', 'Shangzhi Huang', 'Ethylin W. Jabs', 'Bing Shi', 'Allen J. Wilcox', 'Sun Ha Jee', 'Alan F. Scott', 'Terri H. Beaty']",PLoS ONE,http://europepmc.org/articles/PMC3916361?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0034982,Promoting Life Skills and Preventing Tobacco Use among Low-Income Mumbai Youth: Effects of Salaam Bombay Foundation Intervention,"['Glorian Sorensen', 'Prakash C. Gupta', 'Eve Nagler', 'Kasisomayajula Viswanath']",PLoS ONE,http://europepmc.org/articles/PMC3327682?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0037007,A Game-Theoretic Model of Interactions between Hibiscus Latent Singapore Virus and Tobacco Mosaic Virus,"['Zibo Chen', 'Jackie Yen Tan', 'Yi Wen', 'Shengniao Niu', 'Sek-Man Wong']",PLoS ONE,http://europepmc.org/articles/PMC3356392?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0011847,Comparative Functional Genomics Analysis of NNK Tobacco-Carcinogen Induced Lung Adenocarcinoma Development in <i>Gprc5a</i>-Knockout Mice,"['Junya Fujimoto', 'Humam Kadara', 'Taoyan Men', 'Carolyn van Pelt', 'Dafna Lotan', 'Reuben Lotan']",PLoS ONE,http://europepmc.org/articles/PMC2912294?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0013881,"Smoking Behaviour, Involuntary Smoking, Attitudes towards Smoke-Free Legislations, and Tobacco Control Activities in the European Union","['Jose M. Martínez-Sánchez', 'Esteve Fernández', 'Marcela Fu', 'Silvano Gallus', 'Cristina Martínez', 'Xisca Sureda', 'Carlo La Vecchia', 'Luke Clancy']",PLoS ONE,http://europepmc.org/articles/PMC2975630?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0196330,"Job exposure to the public in relation with alcohol, tobacco and cannabis use: Findings from the CONSTANCES cohort study","['Guillaume Airagnes', 'Cédric Lemogne', 'Marcel Goldberg', 'Nicolas Hoertel', 'Yves Roquelaure', 'Frédéric Limosin', 'Marie Zins']",PLoS ONE,http://europepmc.org/articles/PMC5929509?pdf=render,5.635475,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0073321,Interacting Virus Abundance and Transmission Intensity Underlie Tomato Spotted Wilt Virus Incidence: An Example Weather-Based Model for Cultivated Tobacco,"['Thomas M. Chappell', 'Amanda L. P. Beaudoin', 'George G. Kennedy']",PLoS ONE,http://europepmc.org/articles/PMC3747132?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0056952,Comprehensive SNP Scan of DNA Repair and DNA Damage Response Genes Reveal Multiple Susceptibility Loci Conferring Risk to Tobacco Associated Leukoplakia and Oral Cancer,"['Pinaki Mondal', 'Sayantan Datta', 'Guru Prasad Maiti', 'Aradhita Baral', 'Ganga Nath Jha', 'Chinmay Kumar Panda', 'Shantanu Chowdhury', 'Saurabh Ghosh', 'Bidyut Roy', 'Susanta Roychoudhury']",PLoS ONE,http://europepmc.org/articles/PMC3577702?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0125172,Examining Impacts of Allergic Diseases on Psychological Problems and Tobacco Use in Korean Adolescents: The 2008–2011 Korean National Health and Nutrition Examination Survey,"['Yoon Hong Chun', 'Kyungdo Han', 'Yong-Gyu Park', 'Jong-seo Yoon', 'Hyun Hee Kim', 'Jin Tack Kim', 'Dae Chul Jeong']",PLoS ONE,http://europepmc.org/articles/PMC4405203?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
10.1371/journal.pone.0094710,Analysis of Plant-Bacteria Interactions in Their Native Habitat: Bacterial Communities Associated with Wild Tobacco Are Independent of Endogenous Jasmonic Acid Levels and Developmental Stages,"['Rakesh Santhanam', 'Karin Groten', 'Dorothea G. Meldau', 'Ian T. Baldwin']",PLoS ONE,http://europepmc.org/articles/PMC3984252?pdf=render,4.900923,tobacco,Public Library of Science (PLoS),Medicine,True
